Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,PromptMode,LevelMode
39674,48321,GridRulesBasicOnly,8,failure,insight,correct,,
48321,39674,GridRulesBasicOnly,9,failure,insight,correct,,
39674,39674,GridRulesBasicOnly,10,failure,insight,correct,,
39674,39674,GridRulesBasicOnly,11,failure,insight,correct,,
39674,99005,GridRulesBasicOnly,12,failure,insight,correct,,
99005,39674,GridRulesBasicOnly,13,failure,insight,correct,,
39674,39674,GridRulesBasicOnly,14,failure,insight,correct,,
39674,99005,GridRulesBasicOnly,15,failure,insight,correct,,
99005,70350,GridRulesBasicOnly,16,failure,,,,
65283,72541,GridRulesBasicOnly,0,failure,insight,correct,,
72541,61724,GridRulesBasicOnly,1,failure,insight,correct,,
61724,44664,GridRulesBasicOnly,2,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,3,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,4,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,5,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,6,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,7,failure,insight,correct,,
44664,26860,GridRulesBasicOnly,8,failure,insight,correct,,
26860,44664,GridRulesBasicOnly,9,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,10,failure,insight,correct,,
44664,44664,GridRulesBasicOnly,11,failure,insight,correct,,
44664,42315,GridRulesBasicOnly,12,failure,insight,correct,,
42315,44664,GridRulesBasicOnly,13,failure,insight,correct,,
44664,42315,GridRulesBasicOnly,14,failure,insight,correct,,
42315,44664,GridRulesBasicOnly,15,failure,insight,correct,,
44664,60215,GridRulesBasicOnly,16,failure,,,,
58020,90800,GridRulesBasicOnly,0,failure,unknown-correct,correct,,
90800,76670,GridRulesBasicOnly,1,failure,insight,correct,,
76670,27441,GridRulesBasicOnly,2,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,3,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,4,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,5,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,6,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,7,failure,insight,correct,,
27441,22776,GridRulesBasicOnly,8,failure,insight,correct,,
22776,27441,GridRulesBasicOnly,9,failure,insight,correct,,
27441,85241,GridRulesBasicOnly,10,failure,insight,correct,,
85241,27441,GridRulesBasicOnly,11,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,12,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,13,failure,insight,correct,,
27441,27441,GridRulesBasicOnly,14,failure,insight,correct,,
27441,85241,GridRulesBasicOnly,15,failure,insight,correct,,
85241,22744,GridRulesBasicOnly,16,failure,,,,
67443,66707,GridRulesBasicOnly,0,failure,insight,correct,,
66707,72835,GridRulesBasicOnly,1,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,2,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,3,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,4,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,5,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,6,failure,insight,correct,,
72835,59409,GridRulesBasicOnly,7,failure,insight,correct,,
59409,72835,GridRulesBasicOnly,8,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,9,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,10,failure,insight,correct,,
72835,72835,GridRulesBasicOnly,11,failure,insight,correct,,
72835,34685,GridRulesBasicOnly,12,failure,insight,correct,,
34685,72835,GridRulesBasicOnly,13,failure,insight,correct,,
72835,80335,GridRulesBasicOnly,14,failure,insight,correct,,
80335,72835,GridRulesBasicOnly,15,failure,insight,correct,,
72835,39065,GridRulesBasicOnly,16,failure,,,,
24794,20336,GridRulesBasicOnly,0,failure,insight,correct,,
20336,55387,GridRulesBasicOnly,1,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,2,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,3,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,4,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,5,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,6,failure,insight,correct,,
55387,49960,GridRulesBasicOnly,7,failure,insight,correct,,
49960,55387,GridRulesBasicOnly,8,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,9,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,10,failure,insight,correct,,
55387,55387,GridRulesBasicOnly,11,failure,insight,correct,,
55387,97045,GridRulesBasicOnly,12,failure,insight,correct,,
97045,55387,GridRulesBasicOnly,13,failure,insight,correct,,
55387,48754,GridRulesBasicOnly,14,failure,insight,correct,,
48754,55387,GridRulesBasicOnly,15,failure,insight,correct,,
55387,72020,GridRulesBasicOnly,16,failure,,,,
70795,62988,GridRulesBasicOnly,0,failure,insight,correct,,
62988,95261,GridRulesBasicOnly,1,failure,insight,correct,,
95261,95261,GridRulesBasicOnly,2,failure,insight,correct,,
95261,95261,GridRulesBasicOnly,3,failure,insight,correct,,
95261,95261,GridRulesBasicOnly,4,failure,insight,correct,,
95261,95261,GridRulesBasicOnly,5,failure,insight,correct,,
95261,95261,GridRulesBasicOnly,6,failure,insight,correct,,
95261,87204,GridRulesBasicOnly,7,failure,unknown-correct,correct,,
87204,83534,GridRulesBasicOnly,8,failure,insight,correct,,
83534,47266,GridRulesBasicOnly,9,failure,unknown-correct,correct,,
47266,86155,GridRulesBasicOnly,10,failure,unknown-correct,correct,,
86155,28797,GridRulesBasicOnly,11,failure,unknown-incorrect,incorrect,,
28797,68985,GridRulesBasicOnly,12,failure,unknown-incorrect,incorrect,,
68985,64114,GridRulesBasicOnly,13,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,14,failure,insight,incorrect,,
64114,64114,GridRulesBasicOnly,15,failure,insight,incorrect,,
64114,15228,GridRulesBasicOnly,16,failure,insight,incorrect,,
15228,64114,GridRulesBasicOnly,17,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,18,failure,insight,correct,,
64114,15627,GridRulesBasicOnly,19,failure,insight,incorrect,,
15627,64114,GridRulesBasicOnly,20,failure,insight,incorrect,,
64114,15627,GridRulesBasicOnly,21,failure,insight,correct,,
15627,64114,GridRulesBasicOnly,22,failure,insight,correct,,
64114,51509,GridRulesBasicOnly,23,failure,insight,incorrect,,
51509,64114,GridRulesBasicOnly,24,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,25,failure,insight,incorrect,,
64114,64114,GridRulesBasicOnly,26,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,27,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,28,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,29,failure,insight,incorrect,,
64114,39242,GridRulesBasicOnly,30,failure,unknown-incorrect,incorrect,,
39242,80934,GridRulesBasicOnly,31,failure,unknown-incorrect,incorrect,,
80934,64114,GridRulesBasicOnly,32,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,33,failure,insight,correct,,
64114,51509,GridRulesBasicOnly,34,failure,insight,incorrect,,
51509,64114,GridRulesBasicOnly,35,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,36,failure,insight,correct,,
64114,92807,GridRulesBasicOnly,37,failure,insight,incorrect,,
92807,64114,GridRulesBasicOnly,38,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,39,failure,insight,correct,,
64114,55203,GridRulesBasicOnly,40,failure,insight,correct,,
55203,27749,GridRulesBasicOnly,41,failure,insight,incorrect,,
27749,48898,GridRulesBasicOnly,42,failure,insight,correct,,
48898,64114,GridRulesBasicOnly,43,failure,insight,correct,,
64114,15627,GridRulesBasicOnly,44,failure,insight,incorrect,,
15627,64114,GridRulesBasicOnly,45,failure,insight,correct,,
64114,64114,GridRulesBasicOnly,46,failure,insight,incorrect,,
64114,64114,GridRulesBasicOnly,47,failure,insight,correct,,
64114,17340,GridRulesBasicOnly,48,failure,,,,
83450,44246,GridRulesBasicOnly,0,failure,insight,correct,,
44246,30883,GridRulesBasicOnly,1,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,2,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,3,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,4,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,5,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,6,failure,insight,correct,,
30883,40420,GridRulesBasicOnly,7,failure,insight,correct,,
40420,30883,GridRulesBasicOnly,8,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,9,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,10,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,11,failure,insight,correct,,
30883,62406,GridRulesBasicOnly,12,failure,insight,correct,,
62406,30883,GridRulesBasicOnly,13,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,14,failure,insight,correct,,
30883,98969,GridRulesBasicOnly,15,failure,insight,correct,,
98969,30883,GridRulesBasicOnly,16,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,17,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,18,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,19,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,20,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,21,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,22,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,23,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,24,failure,insight,correct,,
30883,30883,GridRulesBasicOnly,25,failure,insight,correct,,
30883,33038,GridRulesBasicOnly,26,failure,unknown-incorrect,incorrect,,
33038,77522,GridRulesBasicOnly,27,failure,unknown-correct,correct,,
77522,67984,GridRulesBasicOnly,28,failure,insight,incorrect,,
67984,91844,GridRulesBasicOnly,29,failure,insight,correct,,
91844,91844,GridRulesBasicOnly,30,failure,insight,incorrect,,
91844,33864,GridRulesBasicOnly,31,failure,unknown-incorrect,incorrect,,
33864,67984,GridRulesBasicOnly,32,failure,insight,incorrect,,
67984,91844,GridRulesBasicOnly,33,failure,insight,incorrect,,
91844,67984,GridRulesBasicOnly,34,failure,insight,incorrect,,
67984,98614,GridRulesBasicOnly,35,failure,insight,incorrect,,
98614,91844,GridRulesBasicOnly,36,failure,insight,incorrect,,
91844,91844,GridRulesBasicOnly,37,failure,insight,incorrect,,
91844,91844,GridRulesBasicOnly,38,failure,insight,correct,,
91844,91844,GridRulesBasicOnly,39,failure,insight,correct,,
91844,59253,GridRulesBasicOnly,40,failure,insight,correct,,
59253,67984,GridRulesBasicOnly,41,failure,insight,incorrect,,
67984,98614,GridRulesBasicOnly,42,failure,insight,incorrect,,
98614,91844,GridRulesBasicOnly,43,failure,insight,correct,,
91844,67984,GridRulesBasicOnly,44,failure,insight,correct,,
67984,67984,GridRulesBasicOnly,45,failure,insight,incorrect,,
67984,91844,GridRulesBasicOnly,46,failure,insight,incorrect,,
91844,91844,GridRulesBasicOnly,47,failure,insight,correct,,
91844,59915,GridRulesBasicOnly,48,failure,,,,
18908,86606,GridRulesBasicOnly,0,failure,insight,correct,,
86606,78030,GridRulesBasicOnly,1,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,2,failure,insight,correct,,
78030,25186,GridRulesBasicOnly,3,failure,insight,correct,,
25186,78030,GridRulesBasicOnly,4,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,5,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,6,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,7,failure,insight,correct,,
78030,92010,GridRulesBasicOnly,8,failure,insight,correct,,
92010,78030,GridRulesBasicOnly,9,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,10,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,11,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,12,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,13,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,14,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,15,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,16,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,17,failure,insight,correct,,
78030,27812,GridRulesBasicOnly,18,failure,insight,correct,,
27812,50110,GridRulesBasicOnly,19,failure,insight,correct,,
50110,78030,GridRulesBasicOnly,20,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,21,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,22,failure,insight,correct,,
78030,62019,GridRulesBasicOnly,23,failure,insight,correct,,
62019,78030,GridRulesBasicOnly,24,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,25,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,26,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,27,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,28,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,29,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,30,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,31,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,32,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,33,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,34,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,35,failure,insight,correct,,
78030,17143,GridRulesBasicOnly,36,failure,insight,correct,,
17143,29846,GridRulesBasicOnly,37,failure,insight,correct,,
29846,60080,GridRulesBasicOnly,38,failure,insight,correct,,
60080,78030,GridRulesBasicOnly,39,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,40,failure,insight,correct,,
78030,29846,GridRulesBasicOnly,41,failure,insight,correct,,
29846,60080,GridRulesBasicOnly,42,failure,insight,correct,,
60080,78030,GridRulesBasicOnly,43,failure,insight,correct,,
78030,29846,GridRulesBasicOnly,44,failure,insight,correct,,
29846,78030,GridRulesBasicOnly,45,failure,insight,correct,,
78030,78030,GridRulesBasicOnly,46,failure,insight,correct,,
78030,29846,GridRulesBasicOnly,47,failure,insight,correct,,
29846,64963,GridRulesBasicOnly,48,failure,,,,
26497,64560,GridRulesBasicOnly,0,failure,insight,correct,,
64560,79721,GridRulesBasicOnly,1,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,2,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,3,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,4,failure,insight,correct,,
79721,33934,GridRulesBasicOnly,5,failure,insight,correct,,
33934,79721,GridRulesBasicOnly,6,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,7,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,8,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,9,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,10,failure,insight,correct,,
79721,14823,GridRulesBasicOnly,11,failure,insight,correct,,
14823,79721,GridRulesBasicOnly,12,failure,insight,correct,,
79721,79721,GridRulesBasicOnly,13,failure,insight,correct,,
79721,38619,GridRulesBasicOnly,14,failure,insight,correct,,
38619,79721,GridRulesBasicOnly,15,failure,insight,correct,,
79721,24778,GridRulesBasicOnly,16,failure,,,,
14870,47944,GridRulesBasicOnly,0,failure,insight,correct,,
47944,33164,GridRulesBasicOnly,1,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,2,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,3,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,4,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,5,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,6,failure,insight,correct,,
33164,23407,GridRulesBasicOnly,7,failure,insight,correct,,
23407,33164,GridRulesBasicOnly,8,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,9,failure,insight,correct,,
33164,33164,GridRulesBasicOnly,10,failure,insight,correct,,
33164,66688,GridRulesBasicOnly,11,failure,insight,correct,,
66688,33164,GridRulesBasicOnly,12,failure,insight,correct,,
33164,79232,GridRulesBasicOnly,13,failure,insight,correct,,
79232,33164,GridRulesBasicOnly,14,failure,insight,correct,,
33164,79232,GridRulesBasicOnly,15,failure,insight,correct,,
79232,29692,GridRulesBasicOnly,16,failure,,,,
64253,66852,GridRulesBasicOnly,0,failure,insight,correct,,
66852,49394,GridRulesBasicOnly,1,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,2,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,3,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,4,failure,insight,correct,,
49394,58923,GridRulesBasicOnly,5,failure,insight,correct,,
58923,49394,GridRulesBasicOnly,6,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,7,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,8,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,9,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,10,failure,insight,correct,,
49394,83105,GridRulesBasicOnly,11,failure,insight,correct,,
83105,49394,GridRulesBasicOnly,12,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,13,failure,insight,correct,,
49394,49394,GridRulesBasicOnly,14,failure,insight,correct,,
49394,31307,GridRulesBasicOnly,15,failure,insight,correct,,
31307,22653,GridRulesBasicOnly,16,failure,,,,
61227,34583,GridRulesBasicOnly,0,failure,insight,correct,,
34583,91186,GridRulesBasicOnly,1,failure,unknown-incorrect,incorrect,,
91186,50205,GridRulesBasicOnly,2,failure,insight,incorrect,,
50205,50205,GridRulesBasicOnly,3,failure,insight,incorrect,,
50205,50205,GridRulesBasicOnly,4,failure,insight,correct,,
50205,50205,GridRulesBasicOnly,5,failure,insight,correct,,
50205,50205,GridRulesBasicOnly,6,failure,insight,correct,,
50205,50205,GridRulesBasicOnly,7,failure,insight,correct,,
50205,87796,GridRulesBasicOnly,8,failure,unknown-incorrect,incorrect,,
87796,50205,GridRulesBasicOnly,9,failure,insight,correct,,
50205,50205,GridRulesBasicOnly,10,failure,insight,correct,,
50205,50205,GridRulesBasicOnly,11,failure,insight,incorrect,,
50205,50205,GridRulesBasicOnly,12,failure,insight,incorrect,,
50205,84345,GridRulesBasicOnly,13,failure,insight,incorrect,,
84345,84345,GridRulesBasicOnly,14,failure,insight,incorrect,,
84345,50205,GridRulesBasicOnly,15,failure,insight,correct,,
50205,23851,GridRulesBasicOnly,16,failure,,,,
27922,96921,GridRulesBasicOnly,0,failure,unknown-incorrect,incorrect,,
96921,13668,GridRulesBasicOnly,1,failure,insight,correct,,
13668,13668,GridRulesBasicOnly,2,failure,insight,incorrect,,
13668,13668,GridRulesBasicOnly,3,failure,insight,correct,,
13668,13668,GridRulesBasicOnly,4,failure,insight,incorrect,,
13668,13668,GridRulesBasicOnly,5,failure,insight,correct,,
13668,13668,GridRulesBasicOnly,6,failure,insight,correct,,
13668,41494,GridRulesBasicOnly,7,failure,insight,correct,,
41494,89208,GridRulesBasicOnly,8,failure,insight,correct,,
89208,13668,GridRulesBasicOnly,9,failure,insight,correct,,
13668,13668,GridRulesBasicOnly,10,failure,insight,correct,,
13668,64825,GridRulesBasicOnly,11,failure,insight,incorrect,,
64825,13668,GridRulesBasicOnly,12,failure,insight,correct,,
13668,64825,GridRulesBasicOnly,13,failure,insight,correct,,
64825,13668,GridRulesBasicOnly,14,failure,insight,correct,,
13668,13668,GridRulesBasicOnly,15,failure,insight,correct,,
13668,85094,GridRulesBasicOnly,16,failure,,,,
19992,87295,GridRulesBasicOnly,0,failure,unknown-correct,correct,,
87295,36505,GridRulesBasicOnly,1,failure,insight,correct,,
36505,66723,GridRulesBasicOnly,2,failure,insight,correct,,
66723,49253,GridRulesBasicOnly,3,failure,insight,correct,,
49253,49253,GridRulesBasicOnly,4,failure,insight,correct,,
49253,49253,GridRulesBasicOnly,5,failure,insight,correct,,
49253,65003,GridRulesBasicOnly,6,failure,insight,correct,,
65003,49253,GridRulesBasicOnly,7,failure,insight,correct,,
